time,header_stamp_secs,header_stamp_nsecs,header_frame_id,sentence
2025/05/07 10:53:08.691080861,1746607988,690760481,hemisphere,"$GPRMC,085308.65,A,6326.47588014,N,01025.16633773,E,0.51,187.53,070525,4.7,E,D,S*46"
2025/05/07 10:53:08.775676683,1746607988,717055992,hemisphere,"$GPHDT,18.301,T*0E"
2025/05/07 10:53:08.792214006,1746607988,733930649,hemisphere,"$GPGGA,085308.70,6326.47587422,N,01025.16633489,E,4,13,0.8,2.131,M,40.936,M,0.7,0415*4C"
2025/05/07 10:53:08.792323792,1746607988,741184482,hemisphere,"$GPRMC,085308.70,A,6326.47587422,N,01025.16633489,E,0.51,187.25,070525,4.7,E,D,S*4B"
2025/05/07 10:53:08.798352810,1746607988,767457112,hemisphere,"$GPHDT,18.043,T*0B"
2025/05/07 10:53:08.798557229,1746607988,784437047,hemisphere,"$GPGGA,085308.75,6326.47586838,N,01025.16633269,E,4,13,0.8,2.134,M,40.936,M,0.7,0415*42"
2025/05/07 10:53:08.800656798,1746607988,791585219,hemisphere,"$GPRMC,085308.75,A,6326.47586838,N,01025.16633269,E,0.51,183.98,070525,4.7,E,D,S*42"
2025/05/07 10:53:08.832036684,1746607988,817864746,hemisphere,"$GPHDT,17.780,T*0C"
2025/05/07 10:53:08.834578471,1746607988,834246635,hemisphere,"$GPGGA,085308.80,6326.47586046,N,01025.16633218,E,4,13,0.8,2.129,M,40.936,M,0.8,0415*4C"
2025/05/07 10:53:08.842166065,1746607988,841902256,hemisphere,"$GPRMC,085308.80,A,6326.47586046,N,01025.16633218,E,0.50,190.92,070525,4.7,E,D,S*46"
2025/05/07 10:53:08.869665775,1746607988,869287047,hemisphere,"$GPHDT,17.516,T*01"
2025/05/07 10:53:08.885810054,1746607988,885524619,hemisphere,"$GPGGA,085308.85,6326.47585585,N,01025.16632716,E,4,13,0.8,2.132,M,40.936,M,0.8,0415*40"
2025/05/07 10:53:08.894718464,1746607988,894512459,hemisphere,"$GPRMC,085308.85,A,6326.47585585,N,01025.16632716,E,0.50,190.20,070525,4.7,E,D,S*49"
2025/05/07 10:53:08.921379763,1746607988,917277219,hemisphere,"$GPHDT,17.248,T*0D"
2025/05/07 10:53:08.944386073,1746607988,933527543,hemisphere,"$GPGGA,085308.90,6326.47584874,N,01025.16632665,E,4,13,0.8,2.134,M,40.936,M,0.9,0415*44"
2025/05/07 10:53:08.944510816,1746607988,940901405,hemisphere,"$GPRMC,085308.90,A,6326.47584874,N,01025.16632665,E,0.50,186.95,070525,4.7,E,D,S*43"
2025/05/07 10:53:08.975490504,1746607988,967713888,hemisphere,"$GPHDT,16.975,T*09"
2025/05/07 10:53:08.984145959,1746607988,983884560,hemisphere,"$GPGGA,085308.95,6326.47584342,N,01025.16632322,E,4,13,0.8,2.136,M,40.936,M,0.9,0415*4B"
